State Name,District Name,Commodity,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Grade
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,0.97,2200,3000,2600,03 Oct 2025,Local
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,400,500,450,03 Oct 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,400,500,450,24 Nov 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,400,500,450,30 Dec 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,400,500,450,30 Jan 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,400,600,500,16 Mar 2013,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,400,600,500,28 Dec 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,10 Sep 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,14 May 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,17 Jul 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,22 Aug 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,23 Jun 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,23 Mar 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,24 Mar 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,26 May 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,27 Mar 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,28 Apr 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,29 Aug 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,30 Apr 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,600,550,30 Oct 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,01 Aug 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,01 Oct 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,06 Jul 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,11 May 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,12 Feb 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,12 Sep 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,15 Jan 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,26 Jun 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,29 Oct 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,700,600,31 Mar 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,500,800,650,06 Aug 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,700,650,21 Oct 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,03 Feb 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,03 Jul 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,04 Sep 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,05 Aug 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,06 Aug 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,07 Feb 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,07 Feb 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,07 Mar 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,08 Mar 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,09 Dec 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,09 Jun 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,10 Feb 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,10 Mar 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,11 Aug 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,11 Jul 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,11 Mar 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,11 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,12 Mar 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,12 Oct 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,12 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,13 Mar 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,14 Aug 2012,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,15 Apr 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,15 May 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,16 Feb 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,17 Feb 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,17 Jun 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,20 Mar 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,20 May 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,21 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,21 Jul 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,21 Jun 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,21 Mar 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,21 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,22 Sep 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,23 Apr 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,23 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,24 Jun 2013,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,25 Sep 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,26 Aug 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,26 Mar 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,26 Nov 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,26 Sep 2013,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,27 Apr 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,27 Dec 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,28 Aug 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,28 Aug 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,29 Apr 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,29 Dec 2010,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,29 Jun 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,29 May 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,30 Apr 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,30 Aug 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,30 May 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,30 Sep 2011,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,30 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,800,700,31 Dec 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,900,700,29 Jun 2013,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,03 Dec 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,03 Jul 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,03 Sep 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,03 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,04 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,05 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,13 Feb 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,15 Feb 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,22 Sep 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,24 Jun 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,600,1000,800,30 Nov 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,700,1000,800,27 Jul 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,01 Dec 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,01 Dec 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,03 Aug 2013,Large
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,04 Mar 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,05 Apr 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,05 Mar 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,05 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,06 Dec 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,06 Sep 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,07 Aug 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,07 Dec 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,08 Nov 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,09 Apr 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,10 Dec 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,11 Nov 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,12 Mar 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,14 Sep 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,17 Jul 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,17 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,18 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,18 Sep 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,19 Feb 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,19 May 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,19 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,20 Feb 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,20 Jul 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,23 Aug 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,24 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,25 Oct 2018,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,25 Oct 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,26 Nov 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1000,900,27 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,01 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,05 Nov 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,05 Sep 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,09 Feb 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,17 Oct 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,18 Dec 2014,Medium
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,18 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,19 Oct 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,27 Aug 2019,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,27 Dec 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,27 Mar 2017,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,31 Aug 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,800,1200,1000,31 Mar 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,02 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,03 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,04 Jan 2020,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,09 Mar 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,15 Feb 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,19 Aug 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,22 Mar 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,26 Nov 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,28 Sep 2015,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,28 Sep 2017,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1200,1100,29 Sep 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1400,1200,02 May 2017,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1400,1200,04 Jul 2017,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1400,1200,04 May 2017,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1400,1200,05 Apr 2016,FAQ
Karnataka,Bangalore,Sweet Potato,"Binny Mill (F&V), Bangalore",Sweet Potato,Vegetables,1.00,1000,1400,1200,05 Jul 2018,FAQ
