State Name,District Name,Commodity,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Grade
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2000,2250,2150,01-Mar-14,Medium
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2000,2300,2150,17-Jun-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2100,2100,2100,05-Apr-14,Medium
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2200,2300,2250,26-Aug-14,Medium
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2400,2800,2600,06-Sep-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,01-Jan-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,04-Jan-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,06-Mar-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,08-Oct-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,09-Dec-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,22-Dec-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,22-Feb-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,24-Aug-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,25-Feb-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,26-May-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3000,2900,27-Sep-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3100,2950,09-Apr-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2800,3200,3000,18-Apr-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,2900,3000,2950,09-Dec-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3200,3100,10-Mar-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3200,3100,16-Jul-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3200,3100,17-Dec-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3200,3100,21-Dec-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3200,3100,30-Mar-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3400,3200,04-Aug-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3400,3200,04-Jul-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3400,3200,19-May-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3400,3200,21-May-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3000,3400,3200,28-Apr-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,03-Aug-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,03-Feb-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,05-Sep-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,06-Feb-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,09-Dec-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,09-Mar-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,23-Sep-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3200,3150,25-Sep-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3100,3500,3300,09-Oct-17,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3200,3300,3250,19-Nov-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3700,3900,3800,08-Aug-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3800,4500,4150,07-Jan-25,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3800,4500,4150,19-Dec-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,3900,4200,4050,19-Oct-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,4,4600,4900,4750,09-Jan-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1800,2100,1950,05-Mar-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1900,2100,2000,09-Mar-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1900,2200,2050,02-Dec-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1900,2200,2050,06-Nov-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1900,2200,2050,16-Sep-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1900,2200,2050,17-Oct-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,1900,2200,2050,19-Oct-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2000,2300,2150,07-Oct-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2000,2300,2150,10-Jun-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2000,2300,2150,23-Apr-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2000,2300,2150,29-Apr-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2200,2300,2250,29-Sep-14,Medium
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2200,2500,2350,22-Oct-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2700,3000,2850,21-Sep-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,01-Oct-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,02-Aug-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,04-Jul-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,04-May-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,04-Sep-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,05-Jun-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,10-Aug-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,24-Aug-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,25-Aug-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,25-Jan-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,27-Jul-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,27-May-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,28-Sep-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,29-Dec-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3000,2900,30-Jul-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3100,2950,15-Dec-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3200,3000,05-Jun-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3200,3000,15-Apr-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3200,3000,21-Nov-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2800,3300,3050,03-Jun-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,2900,3000,2950,12-Jan-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3000,3200,3100,03-Dec-19,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3000,3200,3100,25-Feb-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3000,3400,3200,16-May-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3000,3400,3200,25-May-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3100,3200,3150,01-Feb-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3100,3200,3150,09-Apr-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3100,3200,3150,17-Oct-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3100,3200,3150,19-Dec-20,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3200,3500,3350,11-Jul-17,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3400,3600,3500,05-Jan-17,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3400,3800,3600,09-May-17,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3700,3900,3800,29-Aug-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,3900,4200,4050,18-Nov-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,4000,4500,4250,21-Oct-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,4100,4300,4200,30-Apr-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,4200,4600,4400,05-Aug-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,4200,4600,4400,13-Aug-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,5,4200,4600,4400,23-Aug-24,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1080,1270,1100,31-Mar-12,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1100,1175,1150,18-Mar-10,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,1100,1175,1150,18-Mar-10,Local,
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1200,1400,1300,25-May-12,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1700,2000,1900,17-Jan-14,Medium
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1700,2300,2100,13-Mar-14,Medium
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2000,1900,08-Oct-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2100,1900,03-Jan-14,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,1800,2100,1900,03-Jan-14,Local,
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,01-Oct-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,04-Jan-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,05-Sep-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,06-Jan-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,19-Sep-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,22-Mar-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,23-May-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,25-May-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1800,2200,2000,28-May-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1900,2100,2000,01-Sep-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1900,2200,2050,01-Dec-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1900,2200,2050,08-Jul-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1900,2250,2100,29-Jun-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1900,2250,2100,30-Jul-15,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,1950,2200,2075,26-Jul-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2000,2300,2150,17-May-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2000,3000,2500,28-Feb-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2100,2800,2400,27-Dec-12,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2100,2800,2400,28-Dec-12,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2200,2500,2350,24-Oct-16,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2300,2450,2375,02-Mar-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2300,2700,2400,26-Mar-13,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2600,3000,2800,25-Aug-18,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2600,3600,3100,13-Jun-17,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,04-Nov-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,07-Feb-23,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,07-May-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,11-May-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,13-May-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,19-Jun-21,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,21-May-22,FAQ
Karnataka,Bangalore,Ragi,Bangalore,Fine,Cereals,6,2800,3000,2900,22-Dec-18,FAQ
